Month,Alfalfa,Grain,Pasture,ET_NoIrr,NoET_NoIrr,Water_Year
1993-03-01,2317109.97399902,13698.88183212,2819373.6987915,5738611.71741867,0,1993
1993-04-01,2915075.34985352,141858.48086548,3546785.2064209,7167948.3326416,0,1993
1993-05-01,4170797.28051758,697231.13354492,5074871.88415527,9783580.86407471,0,1993
1993-06-01,5381673.78271484,860437.34570312,6548221.50268555,11636637.0887756,0,1993
1993-07-01,5792774.73461914,167687.43887329,7048433.96374512,8864844.93984985,0,1993
1993-08-01,5329353.90820312,0,6471431.19091797,4017338.6522522,0,1993
1993-09-01,4258713.18261719,0,5050507.14916992,632778.32273102,0,1993
1993-10-01,2528677.1262207,0,2998342.71203613,1985592.08659363,0,1994
1993-11-01,507886.69376564,0,548211.1301899,684169.11091137,0,1994
1993-12-01,0,0,0,1191273.03504944,0,1994
1994-01-01,0,0,0,1189970.24555969,0,1994
1994-02-01,0,0,0,1756920.79520416,0,1994
1994-03-01,2543092.45141602,17092.40168381,3098939.51196289,6269904.6782074,0,1994
1994-04-01,3132254.4029541,164500.67141724,3744692.23858643,5088248.45381927,0,1994
1994-05-01,4623802.62231445,797328.12609863,5638747.39758301,4480135.02069092,0,1994
1994-06-01,5593309.51831055,892718.23425293,6819307.08459473,2532.87011719,0,1994
1994-07-01,7166893.41308594,188816.90640259,6476834.91162109,0,0,1994
1994-08-01,5778795.60180664,0,3438829.78295898,0,0,1994
1994-09-01,4204248.1832428,0,2720702.00692749,555352.36569214,0,1994
1994-10-01,1831908.89668179,0,1881677.26605225,79116.02918816,0,1995
1994-11-01,417633.80627441,0,509306.24230957,1889778.39489746,0,1995
1994-12-01,0,0,0,1191938.48364258,0,1995
1995-01-01,0,0,0,818681.34092712,0,1995
1995-02-01,0,0,0,2809643.45531082,0,1995
1995-03-01,1858451.15203857,10772.5666275,2255500.12652588,4678108.96719933,0,1995
1995-04-01,2922564.30822754,139443.8694458,3546955.84460449,7320029.95223999,0,1995
1995-05-01,4413820.68151855,723438.97900391,5356811.83679199,10463870.387085,0,1995
1995-06-01,5170688.93359375,810550.42871094,6275381.27197266,10745997.0482178,0,1995
1995-07-01,5807656.62536621,164833.18078613,7048433.96374512,10582855.8475037,0,1995
1995-08-01,5807656.62536621,0,7038574.78503418,6288316.49182129,0,1995
1995-09-01,4044873.93200684,0,4840240.91271973,3517681.0597477,0,1995
1995-10-01,2479490.73770142,0,2973577.57910156,2011276.62782621,0,1996
1995-11-01,585662.86158752,0,619677.29752731,1643486.93317604,0,1996
1995-12-01,0,0,0,1211985.48167419,0,1996
1996-01-01,0,0,0,1218450.27365112,0,1996
1996-02-01,0,0,0,2189571.39109802,0,1996
1996-03-01,2094774.71032715,14854.46114731,2537436.49078369,5154324.34889221,0,1996
1996-04-01,3153425.09289551,166746.12738037,3817770.81268311,7645559.68612671,0,1996
1996-05-01,4422303.36352539,733409.42041016,5356811.83679199,10002223.1325073,0,1996
1996-06-01,5856357.41162109,869743.09008789,7093906.13989258,10059418.2035904,0,1996
1996-07-01,6982580.92333984,155271.63076782,8449153.24926758,7593110.0900383,0,1996
1996-08-01,6284325.47216797,0,6787000.64758301,3692662.06917191,0,1996
1996-09-01,3824603.78393555,0,3698829.578125,1158393.284729,0,1996
1996-10-01,2273693.36706543,0,2819373.6987915,2590617.69522095,0,1997
1996-11-01,469387.82440186,0,574999.11090088,2085319.79737854,0,1997
1996-12-01,0,0,0,1224855.16848755,0,1997
1997-01-01,0,0,0,1594106.87969971,0,1997
1997-02-01,39353.01017952,0,45473.7898922,1783314.14124298,0,1997
1997-03-01,2439885.54754639,9935.54716492,2818737.78302002,5693026.97807693,0,1997
1997-04-01,3305652.46270752,105183.86688232,3782737.79669189,7202911.22451782,0,1997
1997-05-01,5611737.78222656,586294.91723633,6484560.69580078,10194275.628006,0,1997
1997-06-01,5666829.90014648,547983.01928711,6548221.50268555,7811225.92205811,0,1997
1997-07-01,4147806.3939209,66207.85531616,4792936.39318848,4979015.26977539,0,1997
1997-08-01,487977.364151,0,563875.03163147,1025251.74868393,0,1997
1997-09-01,472236.15228271,0,545685.50418091,1099459.98023605,0,1997
1997-10-01,243989.1555481,0,281938.06446838,570637.80198288,0,1998
1997-11-01,102317.99226952,0,118232.04450417,465196.78375053,0,1998
1997-12-01,0,0,0,1196000.43110657,0,1998
1998-01-01,0,0,0,1239087.91696167,0,1998
1998-02-01,37648.79321098,0,45473.7898922,1786127.15642166,0,1998
1998-03-01,2100801.87481689,14561.28102875,2537436.49078369,5230477.12990952,0,1998
1998-04-01,3162498.25152588,163455.08422852,3819771.20697021,7622002.27026367,0,1998
1998-05-01,3501335.73034668,567579.78417969,4229059.9654541,8485692.72888184,0,1998
1998-06-01,5421422.80932617,786994.29174805,6548221.50268555,11806569.5480347,0,1998
1998-07-01,7002671.46069336,152207.05810547,8458119.9309082,11384373.1820526,0,1998
1998-08-01,6302406.97094727,0,7604686.04467773,6235198.82202721,0,1998
1998-09-01,4290817.66040039,0,5165898.72412109,4713268.33587646,0,1998
1998-10-01,2332072.88128662,0,2819373.6987915,3878081.27120972,0,1999
1998-11-01,421666.31838989,0,509306.24230957,1905843.74060059,0,1999
1998-12-01,0,0,0,1195940.53317261,0,1999
1999-01-01,0,0,0,1599745.62438965,0,1999
1999-02-01,0,0,0,2828779.97195435,0,1999
1999-03-01,1864403.9085083,11779.32342148,2255380.51885986,4585197.71005058,0,1999
1999-04-01,3157457.61114502,155879.04241943,3809256.14508057,7164958.34706879,0,1999
1999-05-01,4661007.3416748,755539.44165039,5638747.39758301,8775729.11014175,0,1999
1999-06-01,5638315.22106934,845930.06860352,6821065.24963379,6613509.05830383,0,1999
1999-07-01,6758461.67041016,167377.55444336,8176184.95703125,1631788.63058472,0,1999
1999-08-01,5593207.73156738,0,6744329.00231934,620944.18151474,0,1999
1999-09-01,4409184.79980469,0,5179744.1270752,0,0,1999
1999-10-01,2185072.06088257,0,3311517.13909912,1118699.68135071,0,2000
1999-11-01,526242.95085144,0,636632.99888611,2342064.64595032,0,2000
1999-12-01,0,0,0,1191707.64453125,0,2000
2000-01-01,0,0,0,1219446.93591309,0,2000
2000-02-01,0,0,0,2214808.92666626,0,2000
2000-03-01,1370175.16934204,13597.72462082,1691623.89608765,3455005.34889603,0,2000
2000-04-01,3314940.12268066,226363.9029541,4091772.31433105,8368100.08026123,0,2000
2000-05-01,4338890.35266113,846674.33398438,5356811.83679199,9776772.68431091,0,2000
2000-06-01,2430957.36547852,397140.02355957,3001269.94604492,4692034.36960983,0,2000
2000-07-01,5480700.67736816,108310.87670898,6766495.58435059,8864016.76971436,0,2000
2000-08-01,5709064.11828613,0,6682670.78271484,3086413.77217484,0,2000
2000-09-01,3969072.45495605,0,3736884.2822876,488381.11657715,0,2000
2000-10-01,2229968.65490723,0,2818475.831604,3666605.09262085,0,2001
2000-11-01,412525.95855713,0,509306.24230957,1857571.38162231,0,2001
2000-12-01,0,0,0,1188375.57948303,0,2001
2001-01-01,0,0,0,1590739.25856018,0,2001
2001-02-01,0,0,0,1820182.30889893,0,2001
2001-03-01,2317109.97399902,18802.38645554,2818893.78765869,5696855.6916008,0,2001
2001-04-01,2915075.34985352,169099.71963501,3535468.64428711,6788563.5809021,0,2001
2001-05-01,5561062.8527832,965948.57397461,6766495.58435059,3578821.47424316,0,2001
2001-06-01,5830146.10205078,877068.12341309,7046359.40209961,275518.03803253,0,2001
2001-07-01,6719619.94335938,136504.26358032,5580274.82128906,1295702.06695557,0,2001
2001-08-01,6247312.44970703,0,3501663.772995,0,0,2001
2001-09-01,3961948.81994629,0,2876743.44122314,1371262.18132019,0,2001
2001-10-01,1972253.76538086,0,1923418.68386841,636671.33638763,0,2002
2001-11-01,341962.36873627,0,322913.09423828,1509012.83463287,0,2002
2001-12-01,0,0,0,1223971.70397949,0,2002
2002-01-01,0,0,0,1609294.5553894,0,2002
2002-02-01,0,0,0,2222894.92541504,0,2002
2002-03-01,2774281.03723145,25188.79459763,3376745.25213623,6784761.33882141,0,2002
2002-04-01,3132254.4029541,195683.91177368,3715128.70483398,7013646.10821533,0,2002
2002-05-01,4161421.68481445,742927.74121094,5074871.88415527,8556061.93702698,0,2002
2002-06-01,5145845.78613281,769112.64648438,6275381.27197266,7634093.68721771,0,2002
2002-07-01,6242135.30419922,112858.9130249,7589426.27416992,5404099.98958588,0,2002
2002-08-01,6010941.67163086,0,5640557.03820801,0,0,2002
2002-09-01,4408839.99621582,0,3431152.06903076,378203.05734253,0,2002
2002-10-01,2017760.09302139,0,2167164.05145264,0,0,2003
2002-11-01,408649.59065247,0,491030.47254944,1758985.0512085,0,2003
2002-12-01,0,0,0,1219610.33389282,0,2003
2003-01-01,0,0,0,1615921.95004272,0,2003
2003-02-01,0,0,0,5207919.03674316,0,2003
2003-03-01,2787674.73236084,20066.54589844,3383247.79217529,6987110.60015869,0,2003
2003-04-01,2472938.70556641,132738.7074585,3001269.94604492,6197788.8704834,0,2003
2003-05-01,4646125.45178223,782168.49072266,5638747.39758301,10799045.0486908,0,2003
2003-06-01,6294752.65759277,948970.68066406,7639595.73132324,10971795.1579924,0,2003
2003-07-01,7201493.78613281,162558.52697754,8739395.95703125,9609121.77923584,0,2003
2003-08-01,5575349.46472168,0,6762769.47253418,9517057.30996704,0,2003
2003-09-01,4269470.44213867,0,4626242.48217773,3533893.8761673,0,2003
2003-10-01,2670774.65383911,0,2681034.61529541,1388748.97097015,0,2004
2003-11-01,520566.22686768,0,621187.02433777,2279120.92990112,0,2004
2003-12-01,0,0,0,1217277.03158569,0,2004
2004-01-01,0,0,0,2023615.89465332,0,2004
2004-02-01,0,0,0,3104820.35491943,0,2004
2004-03-01,2094774.71032715,19779.88677216,2536974.16925049,5129015.39416504,0,2004
2004-04-01,3603915.06201172,226175.98983765,4344806.15185547,8272464.14379883,0,2004
2004-05-01,4422303.36352539,756648.43249512,5356811.83679199,9156807.45935059,0,2004
2004-06-01,5856357.41162109,810375.66601562,7093906.13989258,8680606.08674622,0,2004
2004-07-01,7215333.94726562,107357.49052429,8705271.69580078,6822519.49744415,0,2004
2004-08-01,6051569.21069336,0,5633329.52111816,1553773.95172119,0,2004
2004-09-01,4128999.92724609,0,3406278.89123535,0,0,2004
2004-10-01,2157226.58312988,0,2819373.6987915,3031212.0748291,0,2005
2004-11-01,488030.06689453,0,591159.18225098,2294401.18206787,0,2005
2004-12-01,0,0,0,1985221.25700378,0,2005
2005-01-01,0,0,0,1597694.88179016,0,2005
2005-02-01,47223.59379864,0,54568.52593327,2284813.33402157,0,2005
2005-03-01,2683875.16796875,14763.87637329,3100535.06030273,6266201.09508514,0,2005
2005-04-01,3069535.03210449,116185.50396729,3533717.97167969,6772771.37335205,0,2005
2005-05-01,4147806.3939209,448646.64746094,4792936.39318848,9326669.734375,0,2005
2005-06-01,4722359.33654785,427635.10400391,5456852.56286621,8356139.01078033,0,2005
2005-07-01,6831681.79467773,74836.17752075,7889531.1862793,8771529.76219177,0,2005
2005-08-01,6831681.79467773,0,6616158.45428467,5853935.86139679,0,2005
2005-09-01,4011456.98791504,0,3203126.53314209,2659020.40460205,0,2005
2005-10-01,2231029.50311279,0,2467613.69296265,1394061.7335968,0,2006
2005-11-01,407889.60179138,0,468384.47221375,1839973.56532288,0,2006
2005-12-01,0,0,0,1209251.41577148,0,2006
2006-01-01,0,0,0,1233857.98422241,0,2006
2006-02-01,45178.53422451,0,54568.52593327,2188918.17790699,0,2006
2006-03-01,1400534.21524048,12926.32590866,1691623.89608765,3504149.53614998,0,2006
2006-04-01,2710711.40466309,166283.98455811,3274110.75134277,6744202.60964966,0,2006
2006-05-01,4435027.38537598,741714.57495117,5356811.83679199,9951863.20599365,0,2006
2006-06-01,5647316.36804199,763828.42358398,6821065.24963379,9763834.29553223,0,2006
2006-07-01,7002671.46069336,101843.7822876,8450729.76879883,7329882.26531982,0,2006
2006-08-01,5602136.86096191,0,5525493.93713379,5501590.59695435,0,2006
2006-09-01,3976343.7878418,0,3587641.44891357,1900969.64013863,0,2006
2006-10-01,1891653.48541069,0,2230311.35931396,641330.14863396,0,2007
2006-11-01,413222.42845154,0,496968.67636108,1831986.24024963,0,2007
2006-12-01,0,0,0,1200014.91928101,0,2007
2007-01-01,0,0,0,1178302.09882355,0,2007
2007-02-01,0,0,0,1824993.46716309,0,2007
2007-03-01,2330503.6708374,19890.52584076,2816275.59954834,5682068.4640007,0,2007
2007-04-01,3157457.61114502,185427.94000244,3747014.40722656,6906445.38040161,0,2007
2007-05-01,4894058.96484375,821321.94726562,5920686.24707031,9239574.55975342,0,2007
2007-06-01,5412781.7175293,760489.71704102,6547601.99584961,6476386.93121815,0,2007
2007-07-01,6292361.68383789,106943.87469482,6749190.918396,1450046.00984192,0,2007
2007-08-01,5593207.73156738,0,4268928.64126587,140501.12183094,0,2007
2007-09-01,3448886.82214355,0,2735103.28427124,153189.70175362,0,2007
2007-10-01,1829721.54364014,0,2255500.12652588,4316783.61193848,0,2008
2007-11-01,526242.95085144,0,636632.99888611,2307207.2204895,0,2008
2007-12-01,0,0,0,1201032.2492981,0,2008
2008-01-01,0,0,0,1217996.43093872,0,2008
2008-02-01,0,0,0,2296578.68591309,0,2008
2008-03-01,1826901.53070068,23545.84520721,2255228.79620361,4595175.05652618,0,2008
2008-04-01,2872949.98840332,231684.10906982,3530241.29382324,6684753.84030151,0,2008
2008-05-01,4338890.35266113,867670.9699707,5356811.83679199,9277185.86248779,0,2008
2008-06-01,5303903.92016602,798405.09448242,6548221.50268555,8228196.75587463,0,2008
2008-07-01,6165791.20678711,76592.27966309,7595607.36328125,5472516.75501251,0,2008
2008-08-01,5480700.67736816,0,5417000.45843506,0,0,2008
2008-09-01,3849032.79248047,0,3353534.58166504,0,0,2008
2008-10-01,1816047.76866913,0,2333970.44702148,749470.73208618,0,2009
2008-11-01,515657.60414124,0,636632.99888611,2330682.28207397,0,2009
2008-12-01,0,0,0,1201082.82929993,0,2009
2009-01-01,0,0,0,1582144.84013367,0,2009
2009-02-01,0,0,0,1823892.94580078,0,2009
2009-03-01,1853688.94519043,16546.09985352,2255500.12652588,4563404.7829895,0,2009
2009-04-01,3139311.29943848,192812.23526001,3813054.97796631,7183001.24746704,0,2009
2009-05-01,4634219.94799805,813361.69494629,5638747.39758301,10567776.5022583,0,2009
2009-06-01,5157439.25976562,757825.8828125,6275381.27197266,10189681.7736206,0,2009
2009-07-01,6487910.07177734,115321.320755,7848264.82519531,1555299.89469337,0,2009
2009-08-01,5561062.8527832,0,4682724.62078857,570635.101017,0,2009
2009-09-01,4256831.81347656,0,3122981.27215576,111540.00483704,0,2009
2009-10-01,2206583.58074951,0,2773766.02789307,3400570.97114563,0,2010
2009-11-01,503860.22497559,0,614381.82228088,2249800.06498718,0,2010
2009-12-01,0,0,0,1202165.0549469,0,2010
2010-01-01,0,0,0,1222028.93371582,0,2010
2010-02-01,0,0,0,2185355.04370117,0,2010
2010-03-01,2080711.32531738,20690.80243683,2537436.49078369,5198365.1321106,0,2010
2010-04-01,2684788.12182617,177443.98361206,3273751.09558105,6722505.58612061,0,2010
2010-05-01,3699044.02563477,666521.50183105,4511000.25305176,8738128.80969238,0,2010
2010-06-01,4922114.38574219,717280.97436523,6002539.89208984,9763946.80900574,0,2010
2010-07-01,6473325.80615234,101433.68609619,7894248.9206543,8228029.83882904,0,2010
2010-08-01,5548562.07446289,0,6738993.27062988,0,0,2010
2010-09-01,4024158.22412109,0,4222807.91955566,2335010.48881531,0,2010
2010-10-01,2116870.96707153,0,2774014.66790771,1786403.63641357,0,2011
2010-11-01,417633.80627441,0,509306.24230957,1866876.92726135,0,2011
2010-12-01,0,0,0,1222306.7583313,0,2011
2011-01-01,0,0,0,1576819.05195618,0,2011
2011-02-01,0,0,0,1791420.69255066,0,2011
2011-03-01,1626144.55682373,15586.78224945,1973562.37713623,4126054.38567352,0,2011
2011-04-01,2472938.70556641,157542.03320312,3001228.30883789,6120739.63418579,0,2011
2011-05-01,3484593.60803223,605214.06884766,4229059.9654541,8041236.88043213,0,2011
2011-06-01,4721064.00854492,663146.58203125,5729696.20141602,10076551.6612549,0,2011
2011-07-01,4878432.97558594,73682.96679688,5920686.24707031,8304599.51200867,0,2011
2011-08-01,4878432.97558594,0,5920686.24707031,5647236.47114182,0,2011
2011-09-01,4710238.44482422,0,5698201.87768555,4126274.54144096,0,2011
2011-10-01,1794389.88092041,0,2297939.65423584,3245712.93301392,0,2012
2011-11-01,404833.70800781,0,573074.64704895,1381900.49716187,0,2012
2011-12-01,0,0,0,1381219.39811707,0,2012
2012-01-01,0,0,0,1476589.05552673,0,2012
2012-02-01,0,0,0,2528014.31005859,0,2012
2012-03-01,1751702.07421875,9735.96708488,2121866.74609375,4369033.07453918,0,2012
2012-04-01,2870532.30541992,127666.94061279,3477124.94787598,7074932.13009644,0,2012
2012-05-01,4500449.24584961,715625.53100586,5451471.29064941,10119905.303833,0,2012
2012-06-01,4632285.62817383,727867.68200684,5611167.00280762,8504270.2366333,0,2012
2012-07-01,5355609.81567383,166379.47198486,6471920.15612793,1381249.13330078,0,2012
2012-08-01,5094299.67602539,0,5165224.59790039,0,0,2012
2012-09-01,3754221.79394531,0,3156431.79779053,0,0,2012
2012-10-01,1802731.81387329,0,2266819.7567749,1654228.96684265,0,2013
2012-11-01,352811.99117279,0,380419.07102203,1544541.33912659,0,2013
2012-12-01,0,0,0,1859783.23781586,0,2013
2013-01-01,0,0,0,1719581.92912292,0,2013
2013-02-01,0,0,0,2295817.16114807,0,2013
2013-03-01,2392161.84521484,8483.39638519,2763931.34643555,5590696.09214783,0,2013
2013-04-01,3382801.14147949,95995.92089844,3907424.38781738,7526405.19180298,0,2013
2013-05-01,4581052.64160156,464788.46899414,5293567.64306641,9790091.16464233,0,2013
2013-06-01,5513127.23669434,552733.11474609,6363727.93225098,6936741.9407196,0,2013
2013-07-01,6171592.40979004,122334.37365723,6738047.88757324,4133683.5711441,0,2013
2013-08-01,4943904.88647461,0,3919909.96972656,1364829.56232452,0,2013
2013-09-01,3468632.88085938,0,2991035.21051025,1808105.76431274,0,2013
2013-10-01,2529577.73657227,0,2775453.83355713,3257058.54918671,0,2014
2013-11-01,658268.32836914,0,394988.23814392,1007555.59844971,0,2014
2013-12-01,0,0,0,890050.17014313,0,2014
2014-01-01,0,0,0,1715242.73635864,0,2014
2014-02-01,0,0,0,2037077.703125,0,2014
2014-03-01,2247361.77197266,12209.18241501,2714457.65820312,5601404.29368019,0,2014
2014-04-01,3156561.86572266,137222.47064209,3810687.6484375,7371327.0916748,0,2014
2014-05-01,4461520.10009766,693437.76220703,5388810.83251953,7981338.86755371,0,2014
2014-06-01,5719341.39624023,878411.67993164,6552956.60083008,906272.8662262,0,2014
2014-07-01,5971027.42651367,181315.46777344,4654239.91278076,642199.94431686,0,2014
2014-08-01,5166766.62902832,0,3040365.40536499,846350.16174316,0,2014
2014-09-01,3838521.75646973,0,3285915.78240967,2625526.86541748,0,2014
2014-10-01,2039767.71734619,0,2491743.58551025,4991940.85803223,0,2015
2014-11-01,402712.73391724,0,486413.3104248,1780900.03536987,0,2015
2014-12-01,0,0,0,1110092.01844788,0,2015
2015-01-01,0,0,0,2055958.43522644,0,2015
2015-02-01,0,0,0,2810817.33786011,0,2015
2015-03-01,2365128.70483398,13013.44128418,2860567.49389648,5821623.82988358,0,2015
2015-04-01,2685370.7220459,103852.09051514,3228687.10412598,6084359.24848938,0,2015
2015-05-01,4405276.23205566,693460.15234375,5329371.51647949,9610859.14343262,0,2015
2015-06-01,5669085.96313477,881838.04321289,6696854.27026367,9268150.75982666,0,2015
2015-07-01,5566677.95776367,171200.79467773,5309870.85159302,6362488.850914,0,2015
2015-08-01,4868475.62561035,0,3693883.79560852,1395964.08270645,0,2015
2015-09-01,3502506.66455078,0,2427363.61206055,263411.5,0,2015
2015-10-01,1905895.35980225,0,1858762.39663696,1471141.64875793,0,2016
2015-11-01,365448.30904388,0,340212.74707031,1553784.24999237,0,2016
2015-12-01,0,0,0,819017.99380493,0,2016
2016-01-01,0,0,0,1012855.4593811,0,2016
2016-02-01,0,0,0,1813327.19728088,0,2016
2016-03-01,2039423.90576172,13047.84195328,2517881.125,5174026.86930466,0,2016
2016-04-01,3671370.63476562,187956.02313232,4531413.55395508,8951423.86376953,0,2016
2016-05-01,4439053.69628906,812517.0715332,5480473.9140625,9916679.76318359,0,2016
2016-06-01,5372921.71398926,971806.40673828,6633431.24987793,9304969.91218567,0,2016
2016-07-01,5951799.46142578,212839.20898438,7298539.17285156,6279149.24571228,0,2016
2016-08-01,5308824.58984375,0,4918437.53533936,2822178.40230942,0,2016
2016-09-01,3548985.33337402,0,2793803.409729,0,0,2016
2016-10-01,1531257.22821045,0,1916340.37255859,2991025.69500732,0,2017
2016-11-01,450556.43869019,0,556258.82626343,2037747.26339722,0,2017
2016-12-01,0,0,0,637103.91683197,0,2017
2017-01-01,0,0,0,740772.18722534,0,2017
2017-02-01,0,0,0,1789472.70742798,0,2017
2017-03-01,1950441.5201416,11223.61972809,2373225.09417725,4838877.72110748,0,2017
2017-04-01,3075742.31140137,141627.27810669,3742403.99957275,7597250.44393921,0,2017
2017-05-01,4818131.88769531,793212.91357422,5862524.66552734,10616031.6964722,0,2017
2017-06-01,5350472.390625,870423.08361816,6510256.90625,9478173.02900696,0,2017
2017-07-01,6230348.95874023,200393.85684204,7570622.36730957,6903573.93942261,0,2017
2017-08-01,4808125.21362305,0,5621220.86608887,5296868.54072571,0,2017
2017-09-01,3145601.39306641,0,3516778.71569824,2695773.0553894,0,2017
2017-10-01,2058159.97167969,0,2645750.5456543,1826303.04314041,0,2018
2017-11-01,343160.13647461,0,418311.81858826,1488176.26622772,0,2018
2017-12-01,0,0,0,779259.67669678,0,2018
2018-01-01,0,0,0,1091952.35455322,0,2018
2018-02-01,0,0,0,2209898.56767273,0,2018
2018-03-01,2192396.68139648,12832.67156029,2673637.2890625,5478546.0562973,0,2018
2018-04-01,3049448.48242188,142828.98126221,3718721.02880859,7514933.01849365,0,2018
2018-05-01,4430598.1887207,741944.09460449,5403133.75695801,9699106.43585205,0,2018
2018-06-01,5671693.71118164,938531.6184082,6898583.94763184,2335737.65940857,0,2018
2018-07-01,6011108.77929688,196663.86474609,5955255.20739746,1403858.74963379,0,2018
2018-08-01,5033382.53320312,0,3276734.46821594,0,0,2018
2018-09-01,3357596.80145264,0,2325250.65042114,0,0,2018
