Month,Alfalfa,Grain,Pasture,ET_NoIrr,NoET_NoIrr,Water_Year
2009-05-01,0,0,0,12420881.0842896,0,2009
2009-06-01,0,0,0,9815745.28674316,0,2009
2009-07-01,0,0,0,0,0,2009
2009-08-01,0,0,0,954341.33586121,0,2009
2009-09-01,0,0,0,186490.00801849,0,2009
2009-10-01,0,0,0,7702623.68449402,0,2010
2009-11-01,0,0,0,6247670.38623047,0,2010
2009-12-01,0,0,0,4320618.19467163,0,2010
2010-01-01,0,0,0,4357389.3503418,0,2010
2010-02-01,0,0,0,7836478.72821045,0,2010
2010-03-01,0,0,0,12927075.2356567,0,2010
2010-04-01,0,0,0,16673568.8790283,0,2010
2010-05-01,0,0,0,22730826.5696411,0,2010
2010-06-01,0,0,0,6406450.76711273,0,2010
2010-07-01,0,0,0,1311714.73190308,0,2010
2010-08-01,0,0,0,0,0,2010
2010-09-01,0,0,0,3963533.82373047,0,2010
2010-10-01,0,0,0,4360741.62121582,0,2011
2010-11-01,0,0,0,5567015.12304688,0,2011
2010-12-01,0,0,0,4358283.51052856,0,2011
2011-01-01,0,0,0,5724615.48449707,0,2011
2011-02-01,0,0,0,6483920.99377441,0,2011
2011-03-01,0,0,0,10153542.987793,0,2011
2011-04-01,0,0,0,15205730.09021,0,2011
2011-05-01,0,0,0,21301250.8673096,0,2011
2011-06-01,0,0,0,26046013.7961731,0,2011
2011-07-01,0,0,0,11856669.6170654,0,2011
2011-08-01,0,0,0,876652.18388367,0,2011
2011-09-01,0,0,0,252940.67957306,0,2011
2011-10-01,0,0,0,4583459.34979248,0,2012
2011-11-01,0,0,0,3180586.84387207,0,2012
2011-12-01,0,0,0,1670772.68812561,0,2012
2012-01-01,0,0,0,4332798.19213867,0,2012
2012-02-01,0,0,0,9159297.24838257,0,2012
2012-03-01,0,0,0,10884979.2166138,0,2012
2012-04-01,0,0,0,17652882.1732788,0,2012
2012-05-01,0,0,0,15990018.9323731,0,2012
2012-06-01,0,0,0,3579066.61035156,0,2012
2012-07-01,0,0,0,466225,0,2012
2012-08-01,0,0,0,0,0,2012
2012-09-01,0,0,0,0,0,2012
2012-10-01,0,0,0,3230183.0798645,0,2013
2012-11-01,0,0,0,3578631.1854248,0,2013
2012-12-01,0,0,0,6785369.37954712,0,2013
2013-01-01,0,0,0,6243839.46394348,0,2013
2013-02-01,0,0,0,8357606.07673645,0,2013
2013-03-01,0,0,0,13980658.2384338,0,2013
2013-04-01,0,0,0,17709077.1296997,0,2013
2013-05-01,0,0,0,9368387.13989258,0,2013
2013-06-01,0,0,0,690013,0,2013
2013-07-01,0,0,0,7006105.95388794,0,2013
2013-08-01,0,0,0,2305280.59109497,0,2013
2013-09-01,0,0,0,3505084.35998535,0,2013
2013-10-01,0,0,0,5126635.6264801,0,2014
2013-11-01,0,0,0,2262228.05357361,0,2014
2013-12-01,0,0,0,1857987.03485107,0,2014
2014-01-01,0,0,0,4718289.09591675,0,2014
2014-02-01,0,0,0,6237963.06872559,0,2014
2014-03-01,0,0,0,13845409.5150757,0,2014
2014-04-01,0,0,0,14402255.2057953,0,2014
2014-05-01,0,0,0,3261246.55912781,0,2014
2014-06-01,0,0,0,1473271.12957764,0,2014
2014-07-01,0,0,0,1062992.90893555,0,2014
2014-08-01,0,0,0,1425286.60340881,0,2014
2014-09-01,0,0,0,6039194.62670898,0,2014
2014-10-01,0,0,0,11237079.5040283,0,2015
2014-11-01,0,0,0,5306450.72436523,0,2015
2014-12-01,0,0,0,3978460.81738281,0,2015
2015-01-01,0,0,0,7488830.71142578,0,2015
2015-02-01,0,0,0,10185413.5936584,0,2015
2015-03-01,0,0,0,14490578.2417603,0,2015
2015-04-01,0,0,0,16168944.2188721,0,2015
2015-05-01,0,0,0,23811549.5067444,0,2015
2015-06-01,0,0,0,3058576.95896912,0,2015
2015-07-01,0,0,0,2592211.08978271,0,2015
2015-08-01,0,0,0,857853.92546082,0,2015
2015-09-01,0,0,0,438251.5,0,2015
2015-10-01,0,0,0,2506007.43325806,0,2016
2015-11-01,0,0,0,3158902.64854431,0,2016
2015-12-01,0,0,0,2817035.45504761,0,2016
2016-01-01,0,0,0,3620634.25357056,0,2016
2016-02-01,0,0,0,6569637.55667114,0,2016
2016-03-01,0,0,0,12882669.1775513,0,2016
2016-04-01,0,0,0,22908842.7282104,0,2016
2016-05-01,0,0,0,26230423.4571838,0,2016
2016-06-01,0,0,0,16700720.1555328,0,2016
2016-07-01,0,0,0,0,0,2016
2016-08-01,0,0,0,0,0,2016
2016-09-01,0,0,0,0,0,2016
2016-10-01,0,0,0,6887857.57958984,0,2017
2016-11-01,0,0,0,6077515.13964844,0,2017
2016-12-01,0,0,0,2302349.2875824,0,2017
2017-01-01,0,0,0,2665378.76127625,0,2017
2017-02-01,0,0,0,6390621.92199707,0,2017
2017-03-01,0,0,0,12101838.5570679,0,2017
2017-04-01,0,0,0,19006908.9091797,0,2017
2017-05-01,0,0,0,28240599.1972961,0,2017
2017-06-01,0,0,0,21806700.3670044,0,2017
2017-07-01,0,0,0,9388454.32290077,0,2017
2017-08-01,0,0,0,3411972.24234009,0,2017
2017-09-01,0,0,0,736635.46792603,0,2017
2017-10-01,0,0,0,1594397.06733704,0,2018
2017-11-01,0,0,0,4428791.58688354,0,2018
2017-12-01,0,0,0,2846714.25144196,0,2018
2018-01-01,0,0,0,3932277.18322754,0,2018
2018-02-01,0,0,0,8040976.17427063,0,2018
2018-03-01,0,0,0,13264678.8113403,0,2018
2018-04-01,0,0,0,8570515.87634277,0,2018
2018-05-01,0,0,0,9448903.47949219,0,2018
2018-06-01,0,0,0,335682,0,2018
2018-07-01,0,0,0,2377042.11190796,0,2018
2018-08-01,0,0,0,0,0,2018
2018-09-01,0,0,0,0,0,2018
